Locality_Name,Post_Code,Lat,Lng
MELBOURNE,3000,-37.814563,144.970267
MELBOURNE,3001,-38.365017,144.76592
EAST MELBOURNE,3002,-37.81664,144.987811
WEST MELBOURNE,3003,-37.806255,144.941123
MELBOURNE,3004,-37.837324,144.976335
WORLD TRADE CENTRE,3005,-37.822262,144.954856
SOUTHBANK,3006,-37.823258,144.965926
DOCKLANDS,3008,-37.814719,144.948039
UNIVERSITY OF MELBOURNE,3010,-37.796152,144.961351
FOOTSCRAY,3011,-37.79977,144.899587
SEDDON,3011,-37.808769,144.895486
SEDDON WEST,3011,-37.795059,144.866197
BROOKLYN,3012,-37.814624,144.847108
KINGSVILLE,3012,-37.812635,144.881803
KINGSVILLE WEST,3012,-37.795059,144.866197
MAIDSTONE,3012,-37.782096,144.874299
TOTTENHAM,3012,-37.799065,144.857829
WEST FOOTSCRAY,3012,-37.797701,144.879924
YARRAVILLE,3013,-37.816178,144.889774
YARRAVILLE WEST,3013,-37.818019,144.883582
NEWPORT,3015,-37.842477,144.883145
SOUTH KINGSVILLE,3015,-37.833627,144.870742
SPOTSWOOD,3015,-37.82967,144.885078
WILLIAMSTOWN,3016,-37.856902,144.897698
WILLIAMSTOWN NORTH,3016,-37.857681,144.887041
ALTONA,3018,-37.869275,144.830286
SEAHOLME,3018,-37.867992,144.843609
BRAYBROOK,3019,-37.779309,144.855359
BRAYBROOK NORTH,3019,-37.84536,144.894555
ROBINSON,3019,-37.834094,145.040941
ALBION,3020,-37.775954,144.819395
GLENGALA,3020,-37.788346,144.809505
SUNSHINE NORTH,3020,-37.768904,144.830258
SUNSHINE WEST,3020,-37.79983,144.81845
ALBANVALE,3021,-37.745934,144.770027
KEALBA,3021,-37.742331,144.825918
KINGS PARK,3021,-37.734277,144.780872
ST ALBANS,3021,-37.745063,144.799626
ARDEER,3022,-37.78292,144.801018
DEER PARK EAST,3022,-37.740815,144.797867
BURNSIDE,3023,-37.753381,144.752618
BURNSIDE HEIGHTS,3023,-37.771039,144.772248
CAIRNLEA,3023,-37.762076,144.754169
CAROLINE SPRINGS,3023,-37.74124,144.736311
DEER PARK,3023,-37.770312,144.77472
DEER PARK NORTH,3023,-37.744466,144.751767
RAVENHALL,3023,-37.766501,144.738709
MAMBOURIN,3024,-37.899873,144.556552
MOUNT COTTRELL,3024,-37.76516,144.609501
WYNDHAM VALE,3024,-37.891641,144.629467
ALTONA EAST,3025,-37.835657,144.85995
ALTONA GATE,3025,-37.825297,144.842988
ALTONA NORTH,3025,-37.842879,144.850049
LAVERTON NORTH,3026,-37.841653,144.795959
LAVERTON RAAF,3027,-37.859941,144.760517
ALTONA MEADOWS,3028,-37.871632,144.778084
LAVERTON,3028,-37.866939,144.761748
SEABROOK,3028,-37.877626,144.75777
HOPPERS CROSSING,3029,-37.882636,144.700297
TARNEIT,3029,-37.823738,144.692893
TRUGANINA,3029,-37.825004,144.748931
COCOROC,3030,-37.969994,144.582987
DERRIMUT,3030,-37.797549,144.771097
POINT COOK,3030,-37.914616,144.751038
QUANDONG,3030,-37.838725,144.554915
WERRIBEE,3030,-37.903337,144.657731
WERRIBEE SOUTH,3030,-37.903337,144.657731
FLEMINGTON,3031,-37.788375,144.931472
KENSINGTON,3031,-37.794333,144.929217
ASCOT VALE,3032,-37.77583,144.923377
HIGHPOINT CITY,3032,-37.773272,144.888794
MARIBYRNONG,3032,-37.772229,144.886116
TRAVANCORE,3032,-37.777773,144.929915
KEILOR EAST,3033,-37.736264,144.796336
AVONDALE HEIGHTS,3034,-37.742284,144.81515
KEILOR,3036,-37.718965,144.834166
KEILOR NORTH,3036,-37.704771,144.814229
DELAHEY,3037,-37.715579,144.780474
HILLSIDE,3037,-37.691437,144.74002
SYDENHAM,3037,-37.70004,144.764617
TAYLORS HILL,3037,-37.710381,144.766791
KEILOR DOWNS,3038,-37.725726,144.811346
KEILOR LODGE,3038,-37.695768,144.797032
TAYLORS LAKES,3038,-37.698758,144.78766
WATERGARDENS,3038,-37.698952,144.777576
MOONEE PONDS,3039,-37.765707,144.919163
ABERFELDIE,3040,-37.75669,144.896259
ESSENDON,3040,-37.754973,144.917407
ESSENDON WEST,3040,-37.753802,144.888271
ESSENDON NORTH,3041,-37.744374,144.909853
STRATHMORE,3041,-37.735876,144.919176
STRATHMORE HEIGHTS,3041,-37.716678,144.897568
AIRPORT WEST,3042,-37.711698,144.887037
KEILOR PARK,3042,-37.72465,144.850373
NIDDRIE,3042,-37.736031,144.889072
GLADSTONE PARK,3043,-37.68861,144.883628
GOWANBRAE,3043,-37.706316,144.894885
TULLAMARINE,3043,-37.68656,144.882698
PASCOE VALE,3044,-37.727568,144.939122
PASCOE VALE SOUTH,3044,-37.739198,144.945722
MELBOURNE AIRPORT,3045,-37.668873,144.833931
GLENROY,3046,-37.704581,144.915758
HADFIELD,3046,-37.707238,144.93832
OAK PARK,3046,-37.71817,144.919959
BROADMEADOWS,3047,-37.680792,144.921009
DALLAS,3047,-37.673333,144.931141
JACANA,3047,-37.690301,144.915729
COOLAROO,3048,-37.651811,144.930466
MEADOW HEIGHTS,3048,-37.64986,144.922104
ATTWOOD,3049,-37.667515,144.88529
CALDER PARK,3049,-37.700648,144.755896
WESTMEADOWS,3049,-37.673551,144.90086
ROYAL MELBOURNE HOSPITAL,3050,-37.798631,144.955627
NORTH MELBOURNE,3051,-37.905996,145.056254
MELBOURNE UNIVERSITY,3052,-37.796152,144.961351
PARKVILLE,3052,-37.788531,144.947731
CARLTON,3053,-37.784337,144.969747
CARLTON SOUTH,3053,-37.778987,145.0026
CARLTON NORTH,3054,-37.784337,144.969747
PRINCES HILL,3054,-37.780995,144.962792
BRUNSWICK SOUTH,3055,-37.772049,144.944635
BRUNSWICK WEST,3055,-37.762489,144.961176
MOONEE VALE,3055,-37.763919,144.940314
MORELAND WEST,3055,-37.713902,144.937112
BRUNSWICK,3056,-37.764829,144.943778
BRUNSWICK LOWER,3056,-37.759717,144.95137
BRUNSWICK NORTH,3056,-37.760071,144.972291
BRUNSWICK EAST,3057,-37.76491,144.979567
BATMAN,3058,-37.733524,144.962837
COBURG,3058,-37.743188,144.966279
COBURG NORTH,3058,-37.730842,144.971699
MERLYNSTON,3058,-37.720932,144.96131
MORELAND,3058,-37.748315,144.961827
GREENVALE,3059,-37.642984,144.88872
FAWKNER,3060,-37.759823,144.89571
FAWKNER EAST,3060,-37.709159,144.950411
FAWKNER NORTH,3060,-37.705055,144.944577
CAMPBELLFIELD,3061,-37.643746,144.951369
SOMERTON,3062,-37.642563,144.944259
OAKLANDS JUNCTION,3063,-37.629826,144.839244
YUROKE,3063,-37.589589,144.879406
CRAIGIEBURN,3064,-37.598975,144.941287
DONNYBROOK,3064,-37.542028,144.963579
KALKALLO,3064,-37.529372,144.947106
MICKLEHAM,3064,-37.560864,144.879078
ROXBURGH PARK,3064,-37.636795,144.932604
FITZROY,3065,-37.800917,144.979165
COLLINGWOOD,3066,-37.800366,144.984149
COLLINGWOOD NORTH,3066,-37.789805,144.990796
ABBOTSFORD,3067,-37.801781,144.998752
CLIFTON HILL,3068,-37.788118,144.992067
FITZROY NORTH,3068,-37.7834,144.984688
NORTHCOTE,3070,-37.769857,144.995276
NORTHCOTE SOUTH,3070,-37.779039,145.006746
THORNBURY,3071,-37.75504,144.998589
NORTHLAND CENTRE,3072,-37.742047,145.027716
PRESTON,3072,-37.738736,145.000515
PRESTON LOWER,3072,-37.743606,145.019624
PRESTON SOUTH,3072,-37.743356,145.009123
PRESTON WEST,3072,-37.736855,145.003005
KEON PARK,3073,-37.694672,145.011907
RESERVOIR,3073,-37.716897,145.006985
RESERVOIR EAST,3073,-37.722243,145.011124
RESERVOIR NORTH,3073,-37.723105,145.018195
RESERVOIR SOUTH,3073,-37.714796,144.944655
THOMASTOWN,3074,-37.680338,145.014287
LALOR,3075,-37.665857,145.017194
LALOR PLAZA,3075,-37.673141,145.016634
EPPING,3076,-37.638363,145.009493
ALPHINGTON,3078,-37.780767,145.03116
FAIRFIELD,3078,-37.776946,145.018479
IVANHOE,3079,-37.76964,145.041425
IVANHOE EAST,3079,-37.77283,145.059401
IVANHOE NORTH,3079,-37.723105,145.018195
BELLFIELD,3081,-37.751819,145.045449
HEIDELBERG HEIGHTS,3081,-37.742268,145.048873
HEIDELBERG WEST,3081,-37.74944,145.0414
MILL PARK,3082,-37.667957,145.060693
BUNDOORA,3083,-37.70132,145.071967
KINGSBURY,3083,-37.714064,145.035103
LA TROBE UNIVERSITY,3083,-37.721328,145.047012
BANYULE,3084,-37.744219,145.08793
EAGLEMONT,3084,-37.762519,145.068208
HEIDELBERG,3084,-37.756341,145.067145
ROSANNA,3084,-37.742893,145.065044
VIEWBANK,3084,-37.739262,145.096424
MACLEOD,3085,-37.726038,145.068457
MACLEOD WEST,3085,-37.736354,145.038518
YALLAMBIE,3085,-37.727482,145.102309
LA TROBE UNIVERSITY,3086,-37.721328,145.047012
WATSONIA,3087,-37.712531,145.082098
WATSONIA NORTH,3087,-37.698352,145.084586
BRIAR HILL,3088,-37.709483,145.120135
GREENSBOROUGH,3088,-37.704622,145.103024
SAINT HELENA,3088,-37.690585,145.130847
DIAMOND CREEK,3089,-37.642629,145.217595
PLENTY,3090,-37.671565,145.124024
YARRAMBAT,3091,-37.639769,145.132663
LOWER PLENTY,3093,-37.730758,145.088118
MONTMORENCY,3094,-37.715294,145.121583
ELTHAM,3095,-37.71383,145.148537
ELTHAM NORTH,3095,-37.69401,145.147506
RESEARCH,3095,-37.703602,145.180636
WATTLE GLEN,3096,-37.670101,145.190928
BEND OF ISLANDS,3097,-37.697232,145.284134
KANGAROO GROUND,3097,-37.692032,145.215528
WATSONS CREEK,3097,-37.67058,145.256526
ARTHURS CREEK,3099,-37.587697,145.218156
COTTLES BRIDGE,3099,-37.625074,145.216671
HURSTBRIDGE,3099,-37.640166,145.192477
NUTFIELD,3099,-37.610518,145.173559
STRATHEWEN,3099,-37.53633,145.273454
COTHAM,3101,-37.808497,145.044922
KEW,3101,-37.797982,145.053727
KEW EAST,3102,-37.796246,145.049017
BALWYN,3103,-37.809701,145.082303
BALWYN EAST,3103,-37.807312,145.096698
BALWYN NORTH,3104,-37.792835,145.071727
GREYTHORN,3104,-37.796947,145.098434
BULLEEN,3105,-37.768554,145.079543
TEMPLESTOWE,3106,-37.768882,145.117873
TEMPLESTOWE LOWER,3107,-37.7563,145.102997
DONCASTER,3108,-37.783031,145.122517
DONCASTER EAST,3109,-37.811994,145.19474
DONCASTER HEIGHTS,3109,-37.788827,145.159247
THE PINES,3109,-37.757762,145.169626
DONVALE,3111,-38.183899,144.468019
NORTH WARRANDYTE,3113,-37.731758,145.221282
WARRANDYTE,3113,-37.736915,145.22314
PARK ORCHARDS,3114,-37.778442,145.214586
WONGA PARK,3115,-37.738666,145.270483
CHIRNSIDE PARK,3116,-37.750325,145.326463
BURNLEY,3121,-37.826869,145.007098
BURNLEY NORTH,3121,-37.829382,145.007165
CREMORNE,3121,-37.829719,144.990346
RICHMOND,3121,-37.818587,144.999181
RICHMOND EAST,3121,-37.826421,144.996431
RICHMOND NORTH,3121,-37.816323,145.011044
RICHMOND SOUTH,3121,-37.814951,144.991415
AUBURN SOUTH,3122,-37.842105,145.045951
HAWTHORN,3122,-37.834855,145.052097
HAWTHORN NORTH,3122,-37.828845,145.007261
HAWTHORN WEST,3122,-37.819687,145.017455
AUBURN,3123,-37.832121,145.044832
HAWTHORN EAST,3123,-37.782254,145.001811
CAMBERWELL,3124,-37.824818,145.057957
CAMBERWELL NORTH,3124,-37.825705,145.068352
CAMBERWELL SOUTH,3124,-37.825705,145.068352
CAMBERWELL WEST,3124,-37.840088,145.093634
HARTWELL,3124,-37.843985,145.075562
MIDDLE CAMBERWELL,3124,-37.844,145.056955
BENNETTSWOOD,3125,-37.844825,145.115681
BURWOOD,3125,-37.852805,145.151909
SURREY HILLS SOUTH,3125,-37.835047,145.096407
CAMBERWELL EAST,3126,-37.840195,145.094524
CANTERBURY,3126,-37.824249,145.073114
MONT ALBERT,3127,-37.821232,145.104996
SURREY HILLS,3127,-37.825077,145.097412
SURREY HILLS NORTH,3127,-37.834288,145.096516
BOX HILL,3128,-37.817455,145.119314
BOX HILL CENTRAL,3128,-37.819107,145.121273
BOX HILL SOUTH,3128,-37.828744,145.121843
HOUSTON,3128,-37.844706,145.130113
WATTLE PARK,3128,-37.839076,145.104165
BOX HILL NORTH,3129,-37.801761,145.126869
KERRIMUIR,3129,-37.805767,145.136413
MONT ALBERT NORTH,3129,-37.807247,145.11205
BLACKBURN,3130,-37.819374,145.153852
BLACKBURN NORTH,3130,-37.810403,145.1521
BLACKBURN SOUTH,3130,-37.831666,145.146719
LABURNUM,3130,-37.821142,145.145303
BRENTFORD SQUARE,3131,-37.837379,145.183948
FOREST HILL,3131,-37.834099,145.166527
NUNAWADING,3131,-37.820037,145.175726
MITCHAM,3132,-37.816878,145.193712
MITCHAM NORTH,3132,-37.837478,145.170024
RANGEVIEW,3132,-37.805715,145.200802
VERMONT,3133,-37.836235,145.194651
VERMONT SOUTH,3133,-37.856647,145.183576
RINGWOOD,3134,-37.81402,145.227362
RINGWOOD NORTH,3134,-37.787064,145.2356
WARRANDYTE SOUTH,3134,-37.759339,145.233973
WARRANWOOD,3134,-37.774017,145.2483
BEDFORD ROAD,3135,-37.820951,145.246663
HEATHMONT,3135,-37.830334,145.244356
RINGWOOD EAST,3135,-37.812999,145.247551
CROYDON,3136,-37.798729,145.280685
CROYDON HILLS,3136,-37.774437,145.27557
CROYDON NORTH,3136,-37.770695,145.294691
CROYDON SOUTH,3136,-37.811967,145.269481
KILSYTH,3137,-37.802304,145.312198
KILSYTH SOUTH,3137,-37.829539,145.302768
MOOROOLBARK,3138,-37.774337,145.329954
BEENAK,3139,-37.795679,145.538569
DON VALLEY,3139,-37.75689,145.587606
HODDLES CREEK,3139,-37.828887,145.597894
LAUNCHING PLACE,3139,-37.780668,145.566625
SEVILLE,3139,-37.777197,145.460734
SEVILLE EAST,3139,-37.775456,145.495905
WANDIN EAST,3139,-37.815707,145.46037
WANDIN NORTH,3139,-37.771838,145.414182
WOORI YALLOCK,3139,-37.780019,145.530363
YELLINGBO,3139,-37.813485,145.508258
LILYDALE,3140,-37.755519,145.347707
CHAPEL STREET NORTH,3141,-36.990185,144.063338
SOUTH YARRA,3141,-37.837883,144.991123
HAWKSBURN,3142,-37.842378,145.001779
TOORAK,3142,-37.84216,145.017966
ARMADALE,3143,-37.85934,145.018505
ARMADALE NORTH,3143,-37.828845,145.007261
KOOYONG,3144,-37.840702,145.032101
MALVERN,3144,-37.861427,145.028508
MALVERN NORTH,3144,-37.856852,145.036518
CAULFIELD EAST,3145,-37.875412,145.041976
CENTRAL PARK,3145,-37.866895,145.048737
DARLING,3145,-37.877328,145.059305
MALVERN EAST,3145,-37.87837,145.067892
GLEN IRIS,3146,-37.854687,145.067215
ASHBURTON,3147,-37.863393,145.07942
ASHWOOD,3147,-37.864686,145.093061
CHADSTONE,3148,-37.886372,145.082527
CHADSTONE CENTRE,3148,-37.886372,145.082527
HOLMESGLEN,3148,-37.874223,145.091587
MOUNT WAVERLEY,3149,-37.875273,145.128398
PINEWOOD,3149,-37.891595,145.143314
SYNDAL,3149,-37.87947,145.143233
GLEN WAVERLEY,3150,-37.877631,145.166222
WHEELERS HILL,3150,-37.909349,145.188659
BURWOOD EAST,3151,-37.858352,145.138553
BURWOOD HEIGHTS,3151,-37.852535,145.150335
KNOX CITY CENTRE,3152,-37.869224,145.241382
WANTIRNA,3152,-37.847915,145.228757
WANTIRNA SOUTH,3152,-37.868979,145.235211
BAYSWATER,3153,-37.84126,145.266725
BAYSWATER NORTH,3153,-37.8303,145.275095
THE BASIN,3154,-37.851467,145.307133
BORONIA,3155,-37.861504,145.275762
FERNTREE GULLY,3156,-37.883019,145.295404
LYSTERFIELD,3156,-37.926533,145.303402
LYSTERFIELD SOUTH,3156,-37.927092,145.291015
MOUNTAIN GATE,3156,-37.890107,145.273576
UPPER FERNTREE GULLY,3156,-37.893513,145.310777
UPWEY,3158,-37.903672,145.33131
MENZIES CREEK,3159,-37.921323,145.403546
SELBY,3159,-37.915182,145.372016
BELGRAVE,3160,-37.908422,145.355075
BELGRAVE HEIGHTS,3160,-37.926012,145.352597
BELGRAVE SOUTH,3160,-37.941795,145.356068
TECOMA,3160,-37.906626,145.343987
CAULFIELD JUNCTION,3161,-38.033451,145.309748
CAULFIELD NORTH,3161,-37.901678,145.02357
CAULFIELD,3162,-37.880479,145.026806
CAULFIELD SOUTH,3162,-37.886903,145.021979
HOPETOUN GARDENS,3162,-37.886719,145.010619
CARNEGIE,3163,-37.889336,145.058121
GLEN HUNTLY,3163,-37.889239,145.040629
MURRUMBEENA,3163,-37.89069,145.067589
DANDENONG SOUTH,3164,-38.02243,145.23738
BENTLEIGH EAST,3165,-37.927402,145.059412
COATESVILLE,3165,-37.92075,145.072839
HUGHESDALE,3166,-37.895763,145.076545
HUNTINGDALE,3166,-37.909347,145.103841
OAKLEIGH,3166,-37.899854,145.087116
OAKLEIGH EAST,3166,-37.900071,145.105574
OAKLEIGH SOUTH,3167,-37.926986,145.0964
CLAYTON,3168,-37.925488,145.119662
NOTTING HILL,3168,-37.901596,145.145776
CLARINDA,3169,-37.941228,145.10244
CLAYTON SOUTH,3169,-37.939215,145.126625
MULGRAVE,3170,-37.869611,145.102866
WAVERLEY GARDENS,3170,-37.92246,145.189181
SANDOWN VILLAGE,3171,-37.950802,145.15696
SPRINGVALE,3171,-37.97103,145.148499
DINGLEY VILLAGE,3172,-37.973323,145.119941
SPRINGVALE SOUTH,3172,-37.97103,145.148499
KEYSBOROUGH,3173,-37.989707,145.149037
NOBLE PARK,3174,-37.967254,145.176167
NOBLE PARK EAST,3174,-37.94488,145.17965
NOBLE PARK NORTH,3174,-37.9547,145.192117
BANGHOLME,3175,-38.033107,145.179482
DANDENONG,3175,-37.987271,145.214317
DANDENONG EAST,3175,-38.13467,145.129955
DANDENONG NORTH,3175,-37.965724,145.205645
DANDENONG SOUTH,3175,-38.034031,145.201711
DUNEARN,3175,-37.967601,145.202509
DOVETON,3177,-37.995245,145.240156
EUMEMMERRING,3177,-37.997711,145.250273
ROWVILLE,3178,-37.928005,145.235811
SCORESBY,3179,-37.864883,145.26427
KNOXFIELD,3180,-37.888895,145.248383
PRAHRAN,3181,-37.849577,144.993714
PRAHRAN EAST,3181,-37.855396,145.039566
WINDSOR,3181,-37.856159,144.9922
ST KILDA,3182,-37.867573,144.978814
ST KILDA WEST,3182,-37.860901,144.972523
BALACLAVA,3183,-37.869023,144.995478
ST KILDA EAST,3183,-37.866458,145.000047
BRIGHTON ROAD,3184,-37.882825,144.996354
ELWOOD,3184,-37.888121,144.985026
ELSTERNWICK,3185,-37.884724,145.004153
GARDENVALE,3185,-37.896915,145.005249
RIPPONLEA,3185,-37.876692,144.996194
BRIGHTON,3186,-37.913149,144.991682
BRIGHTON NORTH,3186,-37.903864,145.001899
DENDY,3186,-37.919885,144.996826
BRIGHTON EAST,3187,-37.904879,145.002603
NORTH ROAD,3187,-37.90106,145.01669
HAMPTON EAST,3188,-37.933603,145.034175
HAMPTON NORTH,3188,-37.89802,144.991601
MOORABBIN,3189,-37.934352,145.036735
WISHART,3189,-38.61358,145.581353
HIGHETT,3190,-37.947848,145.034294
SANDRINGHAM,3191,-37.952493,145.012316
CHELTENHAM,3192,-37.96451,145.055873
CHELTENHAM EAST,3192,-37.965351,145.068392
CHELTENHAM NORTH,3192,-37.930579,145.033786
SOUTHLAND CENTRE,3192,-37.958621,145.052468
BEAUMARIS,3193,-37.986285,145.032876
BLACK ROCK,3193,-37.973503,145.01658
BLACK ROCK NORTH,3193,-37.985535,145.034742
CROMER,3193,-37.98452,145.0451
MENTONE,3194,-37.982859,145.0649
MENTONE EAST,3194,-37.986195,145.03462
MOORABBIN AIRPORT,3194,-37.977934,145.09892
ASPENDALE,3195,-38.026479,145.101908
ASPENDALE GARDENS,3195,-38.023456,145.118374
BRAESIDE,3195,-38.008295,145.112478
MORDIALLOC,3195,-38.007154,145.086849
PARKDALE,3195,-37.992659,145.075479
WATERWAYS,3195,-38.008051,145.110473
BONBEACH,3196,-38.062472,145.119404
CHELSEA,3196,-38.052346,145.115941
CHELSEA HEIGHTS,3196,-38.045473,145.135901
EDITHVALE,3196,-38.037415,145.107846
CARRUM,3197,-38.076364,145.123205
PATTERSON LAKES,3197,-38.067368,145.144762
BELVEDERE PARK,3198,-38.10667,145.158496
SEAFORD,3198,-38.110191,145.142512
FRANKSTON,3199,-38.145001,145.122477
FRANKSTON EAST,3199,-38.146186,145.145408
FRANKSTON HEIGHTS,3199,-38.126908,145.136323
FRANKSTON SOUTH,3199,-38.156538,145.123524
KARINGAL,3199,-38.143729,145.160676
KARINGAL CENTRE,3199,-38.143729,145.160676
FRANKSTON NORTH,3200,-38.165002,145.188595
PINES FOREST,3200,-38.122727,145.151093
CARRUM DOWNS,3201,-38.090783,145.191719
HEATHERTON,3202,-37.969954,145.214164
BENTLEIGH,3204,-37.918057,145.035444
MCKINNON,3204,-37.910967,145.037483
ORMOND,3204,-37.904059,145.040899
PATTERSON,3204,-37.925967,145.038194
SOUTH MELBOURNE,3205,-37.93291,145.033718
ALBERT PARK,3206,-37.840705,144.95571
MIDDLE PARK,3206,-37.849721,144.965136
GARDEN CITY,3207,-37.829244,144.956207
PORT MELBOURNE,3207,-37.975682,145.030468
LITTLE RIVER,3211,-37.971627,144.526585
LARA,3212,-38.022416,144.407891
POINT WILSON,3212,-38.086796,144.506744
CORIO,3214,-38.074162,144.358659
NORLANE,3214,-38.099498,144.360982
NORTH SHORE,3214,-38.0993,144.371887
BELL PARK,3215,-38.113738,144.330983
BELL POST HILL,3215,-38.097317,144.323541
DRUMCONDRA,3215,-38.132518,144.351714
GEELONG NORTH,3215,-38.110822,144.343406
HAMLYN HEIGHTS,3215,-38.121956,144.328051
NORTH GEELONG,3215,-38.110822,144.343406
RIPPLESIDE,3215,-38.128049,144.355394
BELMONT,3216,-38.175587,144.342666
FRESHWATER CREEK,3216,-38.284774,144.269652
GROVEDALE,3216,-38.200538,144.323683
GROVEDALE EAST,3216,-38.208841,144.328038
HIGHTON,3216,-38.170938,144.31905
MOUNT DUNEED,3216,-38.24927,144.338652
WANDANA HEIGHTS,3216,-38.169419,144.303375
WAURN PONDS,3216,-38.214211,144.292324
DEAKIN UNIVERSITY,3217,-38.198946,144.297736
GEELONG WEST,3218,-38.142148,144.348006
HERNE HILL,3218,-38.133564,144.331213
MANIFOLD HEIGHTS,3218,-38.139542,144.330072
BREAKWATER,3219,-38.180291,144.382352
EAST GEELONG,3219,-38.162171,144.378088
NEWCOMB,3219,-38.169089,144.387388
ST ALBANS PARK,3219,-38.192769,144.387321
THOMSON,3219,-38.170044,144.380797
WHITTINGTON,3219,-38.178536,144.389963
BAREENA,3220,-38.181164,145.109544
GEELONG,3220,-38.14729,144.360735
NEWTOWN,3220,-38.153717,144.334977
SOUTH GEELONG,3220,-38.161708,144.354122
ANAKIE,3221,-37.896843,144.253862
BARRABOOL,3221,-38.16997,144.226425
BATESFORD,3221,-38.088082,144.274343
BELLARINE,3221,-38.130331,144.621908
CERES,3221,-38.172189,144.25895
FYANSFORD,3221,-38.14232,144.308137
GNARWARRE,3221,-38.168643,144.160558
GREY RIVER,3221,-38.683577,143.839267
KENNETT RIVER,3221,-38.666687,143.86199
LOVELY BANKS,3221,-38.07927,144.318144
MOOLAP,3221,-38.173006,144.421246
MOORABOOL,3221,-38.057464,144.278005
MURGHEBOLUC,3221,-38.106304,144.136517
SEPARATION CREEK,3221,-38.633456,143.893806
STAUGHTON VALE,3221,-37.854746,144.28058
STONEHAVEN,3221,-38.126164,144.242063
SUGARLOAF,3221,-38.696665,143.79923
WALLINGTON,3221,-38.214837,144.520638
WONGARRA,3221,-38.704967,143.767791
WYE RIVER,3221,-38.635001,143.890896
CLIFTON SPRINGS,3222,-38.15748,144.561541
CURLEWIS,3222,-38.184438,144.512272
DRYSDALE,3222,-38.172318,144.570987
MANNERIM,3222,-38.2197,144.591314
MARCUS HILL,3222,-38.260117,144.560583
INDENTED HEAD,3223,-38.139121,144.711239
PORTARLINGTON,3223,-38.114836,144.651414
ST LEONARDS,3223,-38.171243,144.717383
LEOPOLD,3224,-38.183967,144.459914
POINT LONSDALE,3225,-38.286113,144.614489
QUEENSCLIFF,3225,-38.267113,144.661329
SWAN BAY,3225,-38.252385,144.616144
SWAN ISLAND,3225,-38.249982,144.688434
OCEAN GROVE,3226,-38.270293,144.540778
BARWON HEADS,3227,-38.281078,144.49179
BREAMLEA,3227,-38.293801,144.395262
CONNEWARRE,3227,-38.250963,144.387919
BELLBRAE,3228,-38.329558,144.262559
BELLS BEACH,3228,-38.367595,144.28172
JAN JUC,3228,-38.344147,144.303646
TORQUAY,3228,-38.332818,144.32389
ANGLESEA,3230,-38.405129,144.189268
AIREYS INLET,3231,-38.459435,144.106892
BIG HILL,3231,-38.488885,144.023772
EASTERN VIEW,3231,-38.47118,144.047598
FAIRHAVEN,3231,-38.468132,144.08437
MOGGS CREEK,3231,-38.468585,144.06487
LORNE,3232,-38.518801,143.99579
APOLLO BAY,3233,-38.748434,143.670432
CAPE OTWAY,3233,-38.852976,143.522782
MARENGO,3233,-38.76996,143.664514
PETTICOAT CREEK,3233,-38.718949,143.725959
SKENES CREEK,3233,-38.724133,143.711487
SKENES CREEK NORTH,3233,-38.686026,143.715192
BENWERRIN,3235,-38.472753,143.93252
BOONAH,3235,-38.419956,143.948435
DEANS MARSH,3235,-38.39667,143.886147
PENNYROYAL,3235,-38.422717,143.836555
FORREST,3236,-38.51882,143.71457
MOUNT SABINE,3236,-38.62353,143.725095
AIRE VALLEY,3237,-38.693169,143.564483
BEECH FOREST,3237,-38.632695,143.561186
GELLIBRAND LOWER,3237,-38.72801,143.252192
WATTLE HILL,3237,-38.747885,143.257897
WEEAPROINAH,3237,-38.633818,143.503912
WYELANGTA,3237,-38.661019,143.454743
YUULONG,3237,-38.725903,143.313646
GLENAIRE,3238,-38.781787,143.429978
HORDERN VALE,3238,-38.772927,143.509048
JOHANNA,3238,-38.757603,143.380466
LAVERS HILL,3238,-38.679082,143.392452
CARLISLE RIVER,3239,-38.556481,143.398828
CHAPPLE VALE,3239,-38.639761,143.309752
GELLIBRAND,3239,-38.525021,143.540186
KENNEDYS CREEK,3239,-38.5969,143.248332
BUCKLEY,3240,-38.216777,144.076977
GHERANG,3240,-38.240175,144.0497
MODEWARRE,3240,-38.272912,144.170663
MORIAC,3240,-38.241495,144.172731
MOUNT MORIAC,3240,-38.212726,144.190017
PARAPARAP,3240,-38.292979,144.193897
BAMBRA,3241,-38.366594,143.946392
OMBERSLEY,3241,-38.185619,143.846877
WENSLEYDALE,3241,-38.345372,144.040955
WINCHELSEA,3241,-38.243461,143.989297
WINCHELSEA SOUTH,3241,-38.339586,143.966264
WURDIBOLUC,3241,-38.293781,144.02637
BIRREGURRA,3242,-38.314855,143.789367
BARWON DOWNS,3243,-38.468578,143.758408
GERANGAMETE,3243,-38.479503,143.735576
MURROON,3243,-38.426626,143.826576
WARNCOORT,3243,-38.312758,143.721438
WHOOREL,3243,-38.380379,143.822207
ALVIE,3249,-38.244321,143.481901
BALINTORE,3249,-38.274944,143.585061
BARONGAROOK,3249,-38.413808,143.583605
BARONGAROOK WEST,3249,-38.404379,143.547697
BARRAMUNGA,3249,-38.56935,143.692959
CORAGULAC,3249,-38.254894,143.536852
CORUNNUN,3249,-38.280625,143.492726
DREEITE,3249,-38.181027,143.516602
DREEITE SOUTH,3249,-38.19734,143.477068
IRREWARRA,3249,-38.316082,143.647693
IRREWILLIPE,3249,-38.405265,143.401036
